column_name,column_label,matched_question,similarity_score,relevant_key,spss_file
q33,"M10b. Z ilu osób, łącznie z Panem(ią), składa się Pana(i) gospodarstwo domowe?","Z ilu osób, łącznie z Panem(ią), składa się Pana(i) gospodarstwo domowe?",0.9699052572250366,household_size,CBOS_281_10_2013.sav
q159,"M18_Numerycznie. Kwota przeciętnych, miesięcznych dochodów NETTO respondenta","Kwota przeciętnych, miesięcznych dochodów NETTO respondenta",0.9562142491340637,income_personal,CBOS_281_10_2013.sav
q161,"M18_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST",0.9278266429901123,income_household_per_person,CBOS_281_10_2013.sav
q161,"M18_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?",0.9568928480148315,income_personal,CBOS_281_10_2013.sav
q162,"Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM? Proszę wziąć pod uwagę dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczy...","Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM? Proszę wziąć pod uwagę dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczy",0.9879053831100464,income_household_per_person,CBOS_281_10_2013.sav
q163,"M19_Numerycznie. Kwota przeciętnych, miesięcznych dochodów NETTO na jedną osobę w gospodarstwie domowym respondenta - średnia z ostatnich 3 ms","Kwota przeciętnych, miesięcznych dochodów NETTO na jedną osobę w gospodarstwie domowym respondenta - średnia z ostatnich 3 ms",0.9787437617778778,income_household_per_person,CBOS_281_10_2013.sav
q163,"M19_Numerycznie. Kwota przeciętnych, miesięcznych dochodów NETTO na jedną osobę w gospodarstwie domowym respondenta - średnia z ostatnich 3 ms","Kwota przeciętnych, miesięcznych dochodów NETTO respondenta",0.9358062744140625,income_personal,CBOS_281_10_2013.sav
q164,"M19_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST...","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST",0.9550030827522278,income_household_per_person,CBOS_281_10_2013.sav
q164,"M19_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST...","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?",0.9383311867713928,income_personal,CBOS_281_10_2013.sav
q11q30,M2a. Jakie ma Pan(i) wykształcenie? Proszę podać najwyższy osiągnięty przez Pana(ią) poziom wykształcenia.,Jakie ma Pan(i) wykształcenie? Proszę podać najwyższy osiągnięty przez Pana(ią) poziom wykształcenia.,0.9912343323230743,education,CBOS_281_10_2013.sav
q16q31,"M8a. Czy otrzymuje Pan(i) rentę lub emeryturę, niezależnie od tego, czy jest ona Pana(i) głównym źródłem utrzymaniaczy też nie?","Czy otrzymuje Pan(i) rentę lub emeryturę, niezależnie od tego, czy jest ona Pana(i) głównym źródłem utrzymaniaczy też nie?",0.9789927005767822,if_retired,CBOS_281_10_2013.sav
q18q33,"M10a. Z ilu osób, łącznie z Panem(ią), składa się Pana(i) gospodarstwo domowe?","Z ilu osób, łącznie z Panem(ią), składa się Pana(i) gospodarstwo domowe?",0.9680470824241638,household_size,CBOS_281_10_2013.sav
q401,Płeć,Płeć,1.0,gender,CBOS_143_04_2002.sav
q402,W którym roku się Pan(i) urodził(a)?,W którym roku się Pan(i) urodził(a)?,1.0,age,CBOS_143_04_2002.sav
q403,Jakie ma Pan(i) wykształcenie? .,Jakie ma Pan(i) wykształcenie?,0.9973090887069702,education,CBOS_143_04_2002.sav
q404,"Czy miejscowość, w której Pan(i) mieszka na stałe, jest:","Czy miejscowość, w której Pan(i) mieszka na stałe jest:",0.9993886947631836,city_size,CBOS_143_04_2002.sav
q405,Jaki jest aktualnie Pana(i) stan cywilny?,Jaki jest Pana(i) stan cywilny?,0.9770746231079102,marital,CBOS_143_04_2002.sav
q409,"Z ilu osób, łącznie z Panem(ią), składa się Pana(i) gospodarstwo domowe?","Z ilu osób, łącznie z Panem(ią), składa się Pana(i) gospodarstwo domowe?",1.0,household_size,CBOS_143_04_2002.sav
q412,Ile wynoszą W NOWYCH ZŁOTYCH miesięczne dochody na 1 osobę w Pana(i) gospodar- stwie domowym? - średnia za ostatnie 3 miesiące.,Ile wynoszą W STARYCH ZŁOTYCH miesięczne dochody na 1 osobę w Pana(i) gospodarstwie domowym? [tysiące starych złotych],0.9493335485458374,income_household_per_person,CBOS_143_04_2002.sav
q427,"Czy otrzymuje Pan(i) rentę lub emeryturę, niezależnie od tego, czy jest ona głównym źródłem utrzymania Pana(i), czy też nie?","Czy otrzymuje Pan(i) rentę lub emeryturę, niezależnie od tego, czy jest ona Pana(i) głównym źródłem utrzymaniaczy też nie?",0.9961597323417664,if_retired,CBOS_143_04_2002.sav
urodzony,Rok urodzenia respondenta,Rok urodzenia,0.9607435464859009,age,CBOS_325_06_2017.sav
q15,"Czy otrzymuje Pan(i) rentę lub emeryturę, niezależnie od tego, czy jest ona Pana(i) głównym źródłem utrzymania czy też nie?","Czy otrzymuje Pan(i) rentę lub emeryturę, niezależnie od tego, czy jest ona Pana(i) głównym źródłem utrzymaniaczy też nie?",0.9963424205780029,if_retired,CBOS_325_06_2017.sav
q17,Jakie ma Pan(i) wykształcenie? Proszę podać najwyższy osiągnięty przez Pana(i) poziom wykształcenia.,Jakie ma Pan(i) wykształcenie? Proszę podać najwyższy osiągnięty przez Pana(ią) poziom wykształcenia.,0.9988011121749878,education,CBOS_325_06_2017.sav
L1q103,48. Rok urodzenia 1 osoby.,Rok urodzenia,0.9289275407791138,age,CBOS_325_06_2017.sav
q164,"Ile wynoszą Pana(i) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe doc...","Ile wynoszą PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe",0.948409914970398,income_personal,CBOS_325_06_2017.sav
q167,"A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się Pana(i) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST",0.9910681545734406,income_household_per_person,CBOS_325_06_2017.sav
q167,"A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się Pana(i) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?",0.970888078212738,income_personal,CBOS_325_06_2017.sav
q168,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM? Proszę wziąć pod uwagę dochody z pracy głównej wraz z premiami,"Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM? Proszę wziąć pod uwagę dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczy",0.9627267718315125,income_household_per_person,CBOS_325_06_2017.sav
q171,"A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE...","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST",0.9927053451538086,income_household_per_person,CBOS_325_06_2017.sav
q171,"A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE...","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?",0.9686973690986633,income_personal,CBOS_325_06_2017.sav
q182,Jaki jest aktualnie Pana(i) stan cywilny?,Jaki jest Pana(i) stan cywilny?,0.9770746231079102,marital,CBOS_325_06_2017.sav
q401,Płeć,Płeć,1.0,gender,CBOS_180_05_2005.sav
q402,W którym roku się Pan(i) urodził(a)?,W którym roku się Pan(i) urodził(a)?,1.0,age,CBOS_180_05_2005.sav
q403,Jakie ma Pan(i) wykształcenie? .,Jakie ma Pan(i) wykształcenie?,0.9973090887069702,education,CBOS_180_05_2005.sav
q404,"Czy miejscowość, w której Pan(i) mieszka na stałe, to:","Czy miejscowość, w której Pan(i) mieszka na stałe jest:",0.9984782934188843,city_size,CBOS_180_05_2005.sav
q405,Jaki jest aktualnie Pana(i) stan cywilny?,Jaki jest Pana(i) stan cywilny?,0.9770746231079102,marital,CBOS_180_05_2005.sav
q410,"Z ilu osób, łącznie z Panem(ią), składa się Pana(i) gospodarstwo domowe?","Z ilu osób, łącznie z Panem(ią), składa się Pana(i) gospodarstwo domowe?",1.0,household_size,CBOS_180_05_2005.sav
q412,Ile wynoszą W ZŁOTYCH Pana(i) miesięczne dochody NETTO (na rękę)?,"Kwota przeciętnych, miesięcznych dochodów NETTO respondenta",0.9270376563072205,income_personal,CBOS_180_05_2005.sav
q413,Ile wynoszą W ZŁOTYCH miesięczne dochody NETTO na 1 osobę w Pana(i) gospodar- stwie domowym? średnia za ostatnie 3 miesiące.,"Kwota przeciętnych, miesięcznych dochodów NETTO na jedną osobę w gospodarstwie domowym respondenta - średnia z ostatnich 3 ms",0.9302386045455933,income_household_per_person,CBOS_180_05_2005.sav
q413,Ile wynoszą W ZŁOTYCH miesięczne dochody NETTO na 1 osobę w Pana(i) gospodar- stwie domowym? średnia za ostatnie 3 miesiące.,"Kwota przeciętnych, miesięcznych dochodów NETTO respondenta",0.9370195865631104,income_personal,CBOS_180_05_2005.sav
q431,"Czy otrzymuje Pan(i) rentę lub emeryturę, niezależnie od tego, czy jest ona głównym źródłem utrzymania Pana(i) czy też nie?","Czy otrzymuje Pan(i) rentę lub emeryturę, niezależnie od tego, czy jest ona Pana(i) głównym źródłem utrzymaniaczy też nie?",0.9960902333259583,if_retired,CBOS_180_05_2005.sav
urodzony,Rok urodzenia respondenta,Rok urodzenia,0.9607435464859009,age,CBOS_329_10_2017.sav
plec,Płeć,Płeć,1.0,gender,CBOS_329_10_2017.sav
q13,"Czy otrzymuje Pan(i) rentę lub emeryturę, niezależnie od tego, czy jest ona Pana(i) głównym źródłem utrzymania czy też nie?","Czy otrzymuje Pan(i) rentę lub emeryturę, niezależnie od tego, czy jest ona Pana(i) głównym źródłem utrzymaniaczy też nie?",0.9963424205780029,if_retired,CBOS_329_10_2017.sav
q15,Jakie ma Pan(i) wykształcenie? Proszę podać najwyższy osiągnięty przez Pana(ią) poziom wykształcenia.,Jakie ma Pan(i) wykształcenie? Proszę podać najwyższy osiągnięty przez Pana(ią) poziom wykształcenia.,1.0,education,CBOS_329_10_2017.sav
q135,"Ile wynoszą Pana(i) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe doc...","Ile wynoszą PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe",0.948409914970398,income_personal,CBOS_329_10_2017.sav
q138,"A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się Pana(i) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST",0.9910681545734406,income_household_per_person,CBOS_329_10_2017.sav
q138,"A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się Pana(i) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?",0.970888078212738,income_personal,CBOS_329_10_2017.sav
q142,"A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE...","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST",0.9927053451538086,income_household_per_person,CBOS_329_10_2017.sav
q142,"A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE...","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?",0.9686973690986633,income_personal,CBOS_329_10_2017.sav
q154,Jaki jest aktualnie Pana(i) stan cywilny?,Jaki jest Pana(i) stan cywilny?,0.9770746231079102,marital,CBOS_329_10_2017.sav
urodzony,Rok urodzenia respondenta,Rok urodzenia,0.9607435464859009,age,CBOS_327_08_2017.sav
q13,"Czy otrzymuje Pan(i) rentę lub emeryturę, niezależnie od tego, czy jest ona Pana(i) głównym źródłem utrzymania czy też nie?","Czy otrzymuje Pan(i) rentę lub emeryturę, niezależnie od tego, czy jest ona Pana(i) głównym źródłem utrzymaniaczy też nie?",0.9963424205780029,if_retired,CBOS_327_08_2017.sav
q15,Jakie ma Pan(i) wykształcenie? Proszę podać najwyższy osiągnięty przez Pana(i) poziom wykształcenia.,Jakie ma Pan(i) wykształcenie? Proszę podać najwyższy osiągnięty przez Pana(ią) poziom wykształcenia.,0.9988011121749878,education,CBOS_327_08_2017.sav
q93,42. Czy Pana(i) gospodarstwo domowe posiada oszczędności pieniężne?,Czy Pana(i) gospodarstwo domowe posiada oszczędności pieniężne?,0.972360372543335,savings,CBOS_327_08_2017.sav
q95,"44. Czy Pana(i) gospodarstwo domowe ma obecnie do spłacenia jakieś raty, pożyczki, długi lub kredyty?","Czy Pana(i) gospodarstwo domowe ma obecnie do spłacenia jakieś raty, pożyczki, długi lub kredyty?",0.9788023829460144,debt,CBOS_327_08_2017.sav
q137,"Ile wynoszą Pana(i) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe doc...","Ile wynoszą PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe",0.948409914970398,income_personal,CBOS_327_08_2017.sav
q140,"A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się Pana(i) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST",0.9910681545734406,income_household_per_person,CBOS_327_08_2017.sav
q140,"A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się Pana(i) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?",0.970888078212738,income_personal,CBOS_327_08_2017.sav
q141,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM? Proszę wziąć pod uwagę dochody z pracy głównej wraz z premiami',"Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM? Proszę wziąć pod uwagę dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczy",0.9561105370521545,income_household_per_person,CBOS_327_08_2017.sav
q144,"A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE...","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST",0.9927053451538086,income_household_per_person,CBOS_327_08_2017.sav
q144,"A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE...","A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?",0.9686973690986633,income_personal,CBOS_327_08_2017.sav
q155,Jaki jest aktualnie Pana(i) stan cywilny?,Jaki jest Pana(i) stan cywilny?,0.9770746231079102,marital,CBOS_327_08_2017.sav
MIESIAC,MIESIĄC BADANIA,Województwo,0.9289646148681641,location,CBOS_210_11_2007.sav
M2ROK,W którym roku się Pan(i) urodził(a)? [dwie ostatnie cyfry roku urodzenia],W którym roku się Pan(i) urodził(a)?,0.990081787109375,age,CBOS_210_11_2007.sav
M3WYK11,Jakie ma Pan(i) wykształcenie? [11 kat od września 2007. Nie odczytywać kategorii odpowiedzi],Jakie ma Pan(i) wykształcenie?,0.9627586901187897,education,CBOS_210_11_2007.sav
M4MIEJ,"Czy miejscowość, w której Pan(i) mieszka na stałe, to:","Czy miejscowość, w której Pan(i) mieszka na stałe jest:",0.9984782934188843,city_size,CBOS_210_11_2007.sav
M5,Jaki jest aktualnie Pana(i) stan cywilny?,Jaki jest Pana(i) stan cywilny?,0.9770746231079102,marital,CBOS_210_11_2007.sav
M14,"Czy otrzymuje Pan(i) rentę lub emeryturę, niezależnie od tego, czy jest ona głównym źródłem utrzymania Pana(i), czy też nie?","Czy otrzymuje Pan(i) rentę lub emeryturę, niezależnie od tego, czy jest ona Pana(i) głównym źródłem utrzymaniaczy też nie?",0.9961597323417664,if_retired,CBOS_210_11_2007.sav
M16,"Z ilu osób, łącznie z Panem(ią), składa się Pana(i) gospodarstwo domowe?","Z ilu osób, łącznie z Panem(ią), składa się Pana(i) gospodarstwo domowe?",1.0,household_size,CBOS_210_11_2007.sav
M20,"Ile wynoszą W ZŁOTYCH Pana(i) miesięczne dochody NETTO (na rękę)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe d","Ile wynoszą PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe",0.9323223829269409,income_personal,CBOS_210_11_2007.sav
M21,"Ile wynoszą W ZŁOTYCH miesięczne dochody NETTO na 1 osobę w Pana(i) gospodarstwie domowym? Proszę wziąć pod uwagę dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia i in","Ile wynoszą W NOWYCH ZŁOTYCH miesięczne dochody na 1 osobę w Pana(i) gospodar- stwie domowym? Proszę wziąć pod uwagę dochody z pracy głównej wraz z premiami, nagrodami, dochody z prac dodatkowych.",0.9457054734230042,income_household_per_person,CBOS_210_11_2007.sav
M21,"Ile wynoszą W ZŁOTYCH miesięczne dochody NETTO na 1 osobę w Pana(i) gospodarstwie domowym? Proszę wziąć pod uwagę dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia i in","Ile wynoszą PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe",0.9331443309783936,income_personal,CBOS_210_11_2007.sav
WOJ,Województwo (nowe),Województwo,0.9308075308799744,location,CBOS_210_11_2007.sav
q486,Województwo nowe,Województwo,0.9299480319023132,location,CBOS_130_03_2001.sav
q402,W którym roku się Pan(i) urodził(a)?,W którym roku się Pan(i) urodził(a)?,1.0,age,CBOS_130_03_2001.sav
q403,Jakie ma Pan(i) wykształcenie? .,Jakie ma Pan(i) wykształcenie?,0.9973090887069702,education,CBOS_130_03_2001.sav
q404,"Czy miejscowość, w której Pan(i) mieszka na stałe, to:","Czy miejscowość, w której Pan(i) mieszka na stałe jest:",0.9984782934188843,city_size,CBOS_130_03_2001.sav
q405,Jaki jest Pana(i) stan cywilny?,Jaki jest Pana(i) stan cywilny?,1.0,marital,CBOS_130_03_2001.sav
q409,"Z ilu osób, łącznie z Panem(ią), składa się Pana(i) gospodarstwo domowe?","Z ilu osób, łącznie z Panem(ią), składa się Pana(i) gospodarstwo domowe?",1.0,household_size,CBOS_130_03_2001.sav
q411,Ile wynoszą W NOWYCH ZŁOTYCH miesięczne dochody na 1 osobę w Pana(i) gospodarstwie domowym?,Ile wynoszą W STARYCH ZŁOTYCH miesięczne dochody na 1 osobę w Pana(i) gospodarstwie domowym? [tysiące starych złotych],0.974571168422699,income_household_per_person,CBOS_130_03_2001.sav
