column_name,column_label,spss_file
q118,"M19_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST...",CBOS_284_01_2014.sav
q127,"Ile wynoszą Pana(i) miesięczne dochody NETTO (na rękę)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe do...",CBOS_231_08_2009.sav
q129,"M14_D. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się Pana(i) miesięcznie dochody netto?",CBOS_231_08_2009.sav
q132,"M15_D. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się przeciętne miesięczne dochody NETTO przypadające na jedną osobę w Pana(i) gospodarstwie domowy...",CBOS_231_08_2009.sav
P63,"Czy uważa Pan(i), że uczniom z najbiedniejszych rodzin (których dochody nie przekraczają 504 zł na osobę i upoważniają do zasiłku rodzinnego), szkoły powinny bezpłatnie wypożyczać podręczniki do nauki, czy raczej nie?",CBOS_197_10_2006.sav
q96,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Pieczywo",CBOS_171_08_2004.sav
q97,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Makaron, mąka, kasza",CBOS_171_08_2004.sav
q98,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Mięso i wędliny",CBOS_171_08_2004.sav
q99,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Nabiał (mleko, masło, sery, jajka)",CBOS_171_08_2004.sav
q100,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Cukier i wyroby cukiernicze",CBOS_171_08_2004.sav
q101,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Tłuszcze roślinne (np. margaryna, olej)",CBOS_171_08_2004.sav
q102,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Świeże warzywa i owoce",CBOS_171_08_2004.sav
q103,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Przetwory warzywne i owocowe",CBOS_171_08_2004.sav
q104,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Napoje alkoholowe (wódka, wino, piwo)",CBOS_171_08_2004.sav
q105,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Kawa i herbata",CBOS_171_08_2004.sav
q106,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Benzyna lub olej napędowy",CBOS_171_08_2004.sav
q107,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Środki higieny",CBOS_171_08_2004.sav
q108,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Lekarstwa",CBOS_171_08_2004.sav
q109,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Gazety, czasopisma, książki",CBOS_171_08_2004.sav
q110,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) (musieli Państwo) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku, niż kupowany poprzednio? - Papierosy",CBOS_171_08_2004.sav
q133,Ile wynoszą P. MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? Zmienna pomocnicza,CBOS_321_02_2017.sav
DochOs,MIESIĘCZNE DOCHODY NETTO respondenta,CBOS_321_02_2017.sav
q136,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM?,CBOS_321_02_2017.sav
q137,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM? Zmienna pomocnicza,CBOS_321_02_2017.sav
q139,"Czy mógłby(mogłaby) P. wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM?",CBOS_321_02_2017.sav
DochPC,PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM,CBOS_321_02_2017.sav
q62,"15. Czy, Pana(i) zdaniem ….. w wyniku realizacji programu Balcerowicza: - Zarobki i dochody ludności",CBOS_4_04_1990.sav
q134,53. A czy w ogóle posiada Pan(i) już jakieś akcje lub obligacje? - Akcje,CBOS_4_04_1990.sav
q138,"54. Czy, Pana(i) zdaniem, ….. zapewniają korzystną, czy niekorzystną lokatę pieniędzy, oszczędności? - akcje przedsiębiorstw",CBOS_4_04_1990.sav
q144,"57. Czy, kupując akcje jakiegoś przedsiębiorstwa, liczył(a)by Pan(i) przede wszystkim na:",CBOS_4_04_1990.sav
P79,"Czy wszystkie dochody Pana[i] i mieszkającej razem z Panem rodziny są wystarczające, czy niewystarczające do zaspokojenia codziennych potrzeb, takich jak mieszkanie, wyżywienie, odzież itp.",CBOS_190_03_2006.sav
q80,"Czy za swoje dzisiejsze dochody jest Pan(i) w stanie kupić więcej, czy mniej towarów niż rok temu?",CBOS_139_12_2001.sav
q134,M3b. Ile wynoszą P. MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? - zmienna pomocnicza,CBOS_328_09_2017.sav
DochOs,MIESIĘCZNE DOCHODY NETTO respondenta,CBOS_328_09_2017.sav
q138,M5b. Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM? - zmienna pomocnicza,CBOS_328_09_2017.sav
DochPC,PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM,CBOS_328_09_2017.sav
q78s11,Czy w minionym roku: - zaciągnął(ęła)  Pan(i) kredyt lub pożyczkę w banku lub innej instytucji finansowej,CBOS_260_01_2012.sav
q225,Które z dóbr umieszczonych na tej karcie ma Pan(i) w swoim gospodarstwie domowym? - Samochód,CBOS_33_03_1993.sav
q236,A czy zamierza Pan(i) lub Pana(i) rodzina kupić ... ? - Samochód,CBOS_33_03_1993.sav
q222,68. Czy w Pana(i) gospodarstwie domowym użytkowany jest - samochód(y) osobowy(e),CBOS_153_02_2003.sav
q430,"Czy Pan(i) lub współmałżonek posiadacie oszczędności finansowe (lokatę, akcje, obligacje, tytuły uczestnictwa funduszu powierniczego, oszczędności w innej postaci)?",CBOS_153_02_2003.sav
q165,"Czy uważa Pan(i), że obecnie dochody Pana(i) rodziny są:",CBOS_66_11_1995.sav
q168,"Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było [W TYS. STARYCH ZŁ]: - żyć dostatnio, bez problemów finansowych",CBOS_66_11_1995.sav
q169,"Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było [W TYS. STARYCH ZŁ]: - żyć na średnim poziomie",CBOS_66_11_1995.sav
q170,"Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było [W TYS. STARYCH ZŁ]: - zaspokajać jedynie podstawowe potrzeby",CBOS_66_11_1995.sav
q173,Czy w ciągu ostatniego roku miał(a) Pan(i) jakieś trudności w uiszczaniu opłat za: ... : - mieszkanie/dom,CBOS_66_11_1995.sav
q184,"Czy w poprzednim miesiącu, tzn. w październiku, Pan(i) i Pana(i) gospodarstwo domowe było zmuszone, czy też nie, ze względu na sytuację finansową: - sięgać do oszczędności gotówkowych",CBOS_66_11_1995.sav
q427,Czy mają Państwo jakieś oszczędności? Czy jest/są to: - Akcje firm notowanych na giełdzie,CBOS_66_11_1995.sav
q435,Czy ma(ją) Pan(i)/Państwo ...: - samochód osobowy,CBOS_66_11_1995.sav
q436,Czy ma(ją) Pan(i)/Państwo [WIEK SPRZĘTU]: - samochód osobowy,CBOS_66_11_1995.sav
q136,51. Proszę powiedzieć na co wystarczają w Pana(i) gospodarstwie domowym miesięcznie dochody (łącznie z dodatkowymi zarobkami)?,CBOS_21_10_1991.sav
q146,"54. Jak Pan(i) ocenia obecną wysokość … : - Czynszu, który Pan(i) płaci za mieszkanie",CBOS_21_10_1991.sav
q166,"Proszę powiedzieć do której grupy dochodowej można zaliczyć Pana(i) miesięczne dochody netto. Jeżeli P. nie pracuje, to proszę podać dochód głównego żywiciela rodziny",CBOS_21_10_1991.sav
q197,"Czy uważa Pan(i), że obecnie dochody Pana(i) rodziny w porównaniu z przeciętnymi dochodami rodzin w Polsce są:",CBOS_121_06_2000.sav
q208,"67. Czy, Pana(i) zdaniem, obecnie w Polsce jest łatwo czy też trudno na drodze sądowej ...  - odzyskać dług od osoby prywatnej",CBOS_109_06_1999.sav
q430,"Czy Pan(i) lub współmałżonek posiadacie oszczędności finansowe (lokatę, akcje, obligacje, tytuły uczestnictwa    funduszu powierniczego, oszczędności w innej  postaci)?",CBOS_152_01_2003.sav
q94,25. Czy w wyniku realizowanego od roku rządowego planu stabilizacji gospodarczej zwanego planem Balcerowicza: - Zarobki i dochody ludności,CBOS_14_03_1991.sav
q209,"Proszę powiedzieć do której grupy dochodowej można zaliczyć Pana(i) miesięczne dochody netto. Jeżeli P. nie pracuje, to proszę podać dochód głównego żywiciela rodziny",CBOS_14_03_1991.sav
q118,"Ile wynoszą Pana(i) miesięczne dochody NETTO (na rękę)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe do...",CBOS_227_04_2009.sav
q120,"M14_D. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się Pana(i) miesięcznie dochody netto?",CBOS_227_04_2009.sav
q123,"M15_D. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się przeciętne miesięczne dochody NETTO przypadające na jedną osobę w Pana(i) gospodarstwie domowy...",CBOS_227_04_2009.sav
q133,"Jak, Pana(i) zdaniem, powinien postąpić rząd, gdyby akcje dużego polskiego przedsiębiorstwa chcieli kupić ...  - Amerykanie",CBOS_25_05_1992.sav
q134,"Jak, Pana(i) zdaniem, powinien postąpić rząd, gdyby akcje dużego polskiego przedsiębiorstwa chcieli kupić ...  - Niemcy",CBOS_25_05_1992.sav
q135,"Jak, Pana(i) zdaniem, powinien postąpić rząd, gdyby akcje dużego polskiego przedsiębiorstwa chcieli kupić ...  - Francuzi",CBOS_25_05_1992.sav
q136,"Jak, Pana(i) zdaniem, powinien postąpić rząd, gdyby akcje dużego polskiego przedsiębiorstwa chcieli kupić ...  - Rosjanie",CBOS_25_05_1992.sav
q137,"Jak, Pana(i) zdaniem, powinien postąpić rząd, gdyby akcje dużego polskiego przedsiębiorstwa chcieli kupić ...  - Żydzi",CBOS_25_05_1992.sav
q138,"Jak, Pana(i) zdaniem, powinien postąpić rząd, gdyby akcje dużego polskiego przedsiębiorstwa chcieli kupić ...  - Anglicy",CBOS_25_05_1992.sav
q139,"Jak, Pana(i) zdaniem, powinien postąpić rząd, gdyby akcje dużego polskiego przedsiębiorstwa chcieli kupić ...  - Japończycy",CBOS_25_05_1992.sav
q24,Czy w ciągu ostatnich 30 dni oszczędności te zwiększyły się czy zmniejszyły?,CBOS_120_05_2000.sav
q204,Według którego progu podatkowego rozlicza Pan(i) swoje dochody osobiste za rok 1999?,CBOS_120_05_2000.sav
q58i2,"A jeśli mógłby(mogłaby) Pan(i) tę kwotę tylko zainwestować, to co najprawdopodobniej by Pan(i) z nią zrobił(a)? -Kupił(a) akcje firm notowanych na Giełdzie Papierów Wartościowych",CBOS_268_09_2012.sav
q62,"K7A. A czy, w Pana(i) ocenie, w dzisiejszych czasach w Polsce korzystne ulokowanie oszczędności lub inwestowanie w większym stopniu zależy:",CBOS_268_09_2012.sav
q63,"K7B. A czy, w Pana(i) ocenie, w dzisiejszych czasach w Polsce korzystne ulokowanie oszczędności lub inwestowanie w większym stopniu zależy:",CBOS_268_09_2012.sav
q132,"Jak Pan(i) sądzi, co decyduje o tym, że związek dwojga ludzi jest udany? Które z wymienionych czynników są ważne, raczej ważne czy też niezbyt ważne dla udanego małżeństwa, związku? - mieszkanie osobno bez teściów",CBOS_167_04_2004.sav
q272,"Czy zgadza się Pan(i), czy też nie zgadza z każdym z poniższych stwierdzeń: ...  - Mieszkanie osoby, która wyszła z więzienia po odbyciu kary za pedofilię, powinno być w specjalny sposób oznakowane",CBOS_167_04_2004.sav
q130,"M19_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST...",CBOS_256_09_2011.sav
q182,"M19_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST...",CBOS_258_11_2011.sav
q93,"27C. Czy w poprzednim miesiącu, tzn. w październiku, Pan(i) i gospodarstwo domowe było zmuszone, czy też nie, ze względu na sytuację finansową: - sięgać do oszczędności gotówkowych",CBOS_41_11_1993.sav
q105,"34. Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było (w tys zł): - żyć dostatnio, bez problemów finansowych",CBOS_41_11_1993.sav
q106,"34. Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było (w tys zł): - żyć na średnim poziomie",CBOS_41_11_1993.sav
q107,"34. Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było (w tys zł): - zaspokajać jedynie podstawowe potrzeby",CBOS_41_11_1993.sav
q167,"M19_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST...",CBOS_254_07_2011.sav
q80,"16. Jak realizacja planu Balcerowicza wpłynie na różne dziedziny życia społeczno-gospodarczego. Czy, Pana(i) zdaniem ….. - Zarobki i dochody ludności",CBOS_2_02_1990.sav
q94,"25. Ile, Pana(i) zdaniem, powinny wynosić dochody Pana(i) rodziny, aby można było: - żyć dostatnio, bez problemów finansowych [tysiące starych złotych]",CBOS_2_02_1990.sav
q95,"25. Ile, Pana(i) zdaniem, powinny wynosić dochody Pana(i) rodziny, aby można było: - oszczędzając, żyć na średnim poziomie [tysiące starych złotych]",CBOS_2_02_1990.sav
q96,"25. Ile, Pana(i) zdaniem, powinny wynosić dochody Pana(i) rodziny, aby można było: - zaspokajać jedynie podstawowe potrzeby [tysiące starych złotych]",CBOS_2_02_1990.sav
q108,"31. Jak Pan(i) myśli, czy w lutym będzie Pan(i) zmuszony(a): - korzystać z wcześniej zgromadzonych oszczędności",CBOS_2_02_1990.sav
q123,37. Czy dodatkowe dochody można obecnie uzyskać:,CBOS_2_02_1990.sav
q132,"44. Jak Pan(i) uważa, kto ma tyle pieniędzy, żeby wykupić od państwa akcje przedsiębiorstw? Czy: - prywatni przedsiębiorcy, właściciele kantorów walutowych, firm polonijnych",CBOS_2_02_1990.sav
q133,"44. Jak Pan(i) uważa, kto ma tyle pieniędzy, żeby wykupić od państwa akcje przedsiębiorstw? Czy: - rzemieślnicy, taksówkarze",CBOS_2_02_1990.sav
q134,"44. Jak Pan(i) uważa, kto ma tyle pieniędzy, żeby wykupić od państwa akcje przedsiębiorstw? Czy: - lekarze",CBOS_2_02_1990.sav
q135,"44. Jak Pan(i) uważa, kto ma tyle pieniędzy, żeby wykupić od państwa akcje przedsiębiorstw? Czy: - naukowcy",CBOS_2_02_1990.sav
q136,"44. Jak Pan(i) uważa, kto ma tyle pieniędzy, żeby wykupić od państwa akcje przedsiębiorstw? Czy: - dyrektorzy i kadra kierownicza przedsiębiorstw państwowych",CBOS_2_02_1990.sav
q137,"44. Jak Pan(i) uważa, kto ma tyle pieniędzy, żeby wykupić od państwa akcje przedsiębiorstw? Czy: - oficerowie WP",CBOS_2_02_1990.sav
q138,"44. Jak Pan(i) uważa, kto ma tyle pieniędzy, żeby wykupić od państwa akcje przedsiębiorstw? Czy: - milicjanci",CBOS_2_02_1990.sav
q139,"44. Jak Pan(i) uważa, kto ma tyle pieniędzy, żeby wykupić od państwa akcje przedsiębiorstw? Czy: - byli pracownicy aparatu partyjnego",CBOS_2_02_1990.sav
q140,"44. Jak Pan(i) uważa, kto ma tyle pieniędzy, żeby wykupić od państwa akcje przedsiębiorstw? Czy: - rolnicy z dużych gospodarstw",CBOS_2_02_1990.sav
q141,"44. Jak Pan(i) uważa, kto ma tyle pieniędzy, żeby wykupić od państwa akcje przedsiębiorstw? Czy: - robotnicy – specjaliści",CBOS_2_02_1990.sav
q142,"44. Jak Pan(i) uważa, kto ma tyle pieniędzy, żeby wykupić od państwa akcje przedsiębiorstw? Czy: - inne grupy",CBOS_2_02_1990.sav
q143,"45. Jedną z proponowanych formy prywatyzacji jest publiczny przetarg, na którym sprzedawane będą akcje przedsiębiorstw. Czy był(a)by Pan(i) skłonny(a) przeznaczyć całość lub część swoich oszczędności na zakup tych akcji?",CBOS_2_02_1990.sav
q125,Ile wynoszą PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?,CBOS_319_12_2016.sav
q128,A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?,CBOS_319_12_2016.sav
q129,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM?,CBOS_319_12_2016.sav
q132,A czy mógłby(mogłaby) Pan(i) podać przybliżone PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE?,CBOS_319_12_2016.sav
q163,Ile wynoszą P. MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? - zmienna pomocnicza,CBOS_326_07_2017.sav
q167,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM? - zmienna pomocnicza,CBOS_326_07_2017.sav
q87,"Ostatnio, w związku z kryzysem pogarsza się sytuacja finansowa i budżetowa wielu krajów Unii Europejskiej. Czy, Pana(i) zdaniem, w Polsce także konieczne są oszczędności i tzw. „zaciskanie pasa” jeśli chodzi o wydatki budżetowe, czy też nie ma jesz...",CBOS_259_12_2011.sav
q88s1,"Premier Donald Tusk przedstawił plan oszczędności budżetowych. Proszę powiedzieć, które z poniższych propozycji zmian uważa Pan(... - Likwidacja ulgi podatkowej na dziecko dla rodzin zarabiających ponad 85 tys. złotych rocznie, a jednocześnie podwyższ.",CBOS_259_12_2011.sav
q88s2,"Premier Donald Tusk przedstawił plan oszczędności budżetowych. Proszę powiedzieć, które z poniższych propozycji zmian uważa Pan(... - Likwidacja tzw. becikowego dla rodzin, których roczny dochód przekracza 85 tys. złotych",CBOS_259_12_2011.sav
q88s3,"Premier Donald Tusk przedstawił plan oszczędności budżetowych. Proszę powiedzieć, które z poniższych propozycji zmian uważa Pan(... - Likwidacja ulgi podatkowej na Internet",CBOS_259_12_2011.sav
q88s4,"Premier Donald Tusk przedstawił plan oszczędności budżetowych. Proszę powiedzieć, które z poniższych propozycji zmian uważa Pan(... - Zwiększenie składki rentowej w części płaconej przez pracodawców",CBOS_259_12_2011.sav
q88s5,"Premier Donald Tusk przedstawił plan oszczędności budżetowych. Proszę powiedzieć, które z poniższych propozycji zmian uważa Pan(... - Czasowa zmiana zasad rewaloryzacji rent i emerytur - zamiast wzrostu procentowego, wzrost o konkretną kwotę",CBOS_259_12_2011.sav
q88s6,"Premier Donald Tusk przedstawił plan oszczędności budżetowych. Proszę powiedzieć, które z poniższych propozycji zmian uważa Pan(... - Likwidacja ulgi podatkowej dla twórców zarabiających rocznie z tytułu tej działalności ponad 85 tys. złotych",CBOS_259_12_2011.sav
q88s7,"Premier Donald Tusk przedstawił plan oszczędności budżetowych. Proszę powiedzieć, które z poniższych propozycji zmian uważa Pan(... - Zwiększenie podatków od kopalin wydobywanych w Polsce – miedzi, srebra i - w przyszłości - gazu łupkowego",CBOS_259_12_2011.sav
q88s8,"Premier Donald Tusk przedstawił plan oszczędności budżetowych. Proszę powiedzieć, które z poniższych propozycji zmian uważa Pan(... - Likwidacja Funduszu Kościelnego i objęcie księży powszechnym systemem ubezpieczeń",CBOS_259_12_2011.sav
q88s9,"Premier Donald Tusk przedstawił plan oszczędności budżetowych. Proszę powiedzieć, które z poniższych propozycji zmian uważa Pan(... - Wprowadzenie odpłatności za korzystnie ze służby zdrowia przez rolników mających większe gospodarstwa niż 6 hektarów",CBOS_259_12_2011.sav
q88s10,"Premier Donald Tusk przedstawił plan oszczędności budżetowych. Proszę powiedzieć, które z poniższych propozycji zmian uważa Pan(... - Obowiązek prowadzenia rachunkowości w rolnictwie oraz zastąpienie w przyszłości podatku rolnego podatkiem dochodowym",CBOS_259_12_2011.sav
q88s11,"Premier Donald Tusk przedstawił plan oszczędności budżetowych. Proszę powiedzieć, które z poniższych propozycji zmian uważa Pan(... - Likwidacja lub ograniczenie przywilejów emerytalnych niektórych grup zawodowych m.in. służb mundurowych i górników",CBOS_259_12_2011.sav
q88s12,"Premier Donald Tusk przedstawił plan oszczędności budżetowych. Proszę powiedzieć, które z poniższych propozycji zmian uważa Pan(... - Podwyższenie wieku, w którym mężczyźni będą mogli przechodzić na emeryturę z 65 do 67 lat",CBOS_259_12_2011.sav
q88s13,"Premier Donald Tusk przedstawił plan oszczędności budżetowych. Proszę powiedzieć, które z poniższych propozycji zmian uważa Pan(... - Podwyższenie wieku, w którym kobiety będą mogły przechodzić na emeryturę z 60 do 67 lat",CBOS_259_12_2011.sav
q93,Czy w Pana(i) odczuciu oszczędności proponowane przez premiera Donalda Tuska:,CBOS_259_12_2011.sav
q151,"M19_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST...",CBOS_259_12_2011.sav
q68i6,Z czego przede wszystkim utrzymuje się Pan(i) obecnie? - Z oszczędności,CBOS_239_04_2010.sav
q127,Ile wynoszą PANA(I) MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?,CBOS_314_07_2016.sav
q130,A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)?,CBOS_314_07_2016.sav
q131,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM?,CBOS_314_07_2016.sav
q134,A czy mógłby(mogłaby) Pan(i) podać przybliżone PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE?,CBOS_314_07_2016.sav
q153i5,"Z czego utrzymuje się Pan(i) obecnie, niezależnie od tego, czy jest to główne czy też dodatkowe źródło utrzymania? Proszę wskazać wszystkie źródła Pana(i) utrzymania: korzystanie z oszczędności",CBOS_314_07_2016.sav
q153i12,"Z czego utrzymuje się Pan(i) obecnie, niezależnie od tego, czy jest to główne czy też dodatkowe źródło utrzymania? Proszę wskazać wszystkie źródła Pana(i) utrzymania: dochody z inwestycji, lokat",CBOS_314_07_2016.sav
q153i13,"Z czego utrzymuje się Pan(i) obecnie, niezależnie od tego, czy jest to główne czy też dodatkowe źródło utrzymania? Proszę wskazać wszystkie źródła Pana(i) utrzymania: dochody z wynajmu lokalu, domu",CBOS_314_07_2016.sav
q129,"Ile wynoszą Pana(i) miesięczne dochody NETTO (na rękę)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe do...",CBOS_233_10_2009.sav
q131,"M14_D. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się Pana(i) miesięcznie dochody netto?",CBOS_233_10_2009.sav
